09:35:12.884 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
10:28:06.838 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
10:28:06.839 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
10:28:06.840 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d904945a-04bc-4121-96ca-e255111b74c6 started
10:28:06.840 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d904945a-04bc-4121-96ca-e255111b74c6::myPsiJob started
10:28:06.919 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:28:06.919 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:28:06.928 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
10:28:06.928 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d904945a-04bc-4121-96ca-e255111b74c6::myParticipantsJob started
10:28:06.932 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d904945a-04bc-4121-96ca-e255111b74c6::myPsiJob finished
10:28:06.991 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:28:06.997 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:28:06.997 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:28:07.000 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
10:28:07.001 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
10:28:07.001 |V| PsiFiles                      | :1                 | Sync final action
10:28:07.001 |V| PsiFiles                      | :1                 | Commit is finished
10:28:07.001 |V| PsiFiles                      | :1                 | Batch succeeded
10:28:07.001 |V| PsiFiles                      | :1                 | Nothing to start
10:28:07.055 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
10:28:07.055 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_56bb5086-b616-4093-bf24-35b3def0a9ba::Commit
10:28:07.055 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_4578796c-7cf2-4c53-8c59-6b9a84f97ea2::Commit
10:28:07.055 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_e231c3fe-9681-44a4-95df-6a6bd05b5127::Commit
10:28:07.055 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_b483d83f-f746-4543-af32-1e240f8cbfb1::Commit
10:28:07.056 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
10:28:07.056 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d904945a-04bc-4121-96ca-e255111b74c6::myParticipantsJob finished
10:28:07.058 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::d904945a-04bc-4121-96ca-e255111b74c6 finished
10:28:07.094 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
10:28:07.094 |V| AsyncCommitServiceImpl        | :1                 | Commit for (2pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
10:28:07.094 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
10:28:07.094 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:28:07.095 |V| SolutionAnalysisIndicatorDefault| DaemonThread:51    | SWEA: Start analyzing changes
10:28:07.095 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze>
10:28:07.095 |V| SolutionAnalysisManager       | DaemonThread:51    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
10:28:07.095 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessDirtyFiles> count=0
10:28:07.095 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessDirtyModules> count=0
10:28:07.095 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessFileImages> 1
10:28:07.097 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessModules> 0
10:28:07.100 |V| SolutionAnalysisManager       | DaemonThread:51    | <ApplyChanges> count=3
10:28:07.100 |V| FileImages                    | DaemonThread:51    | <FileImages.ClearTouched>
10:28:07.101 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
10:28:07.102 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
10:28:07.103 |V| SolutionAnalysisServiceImpl   | DaemonThread:51    | Starting invisible analysis of file FollowPlayer.cs
10:28:07.104 |V| DaemonProcessBase             | DaemonThread:51    | [Daemon] Daemon process 8842175 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs, kind = SOLUTION_ANALYSIS
10:28:07.278 |V| DaemonProcessBase             | DaemonThread:51    | [Daemon] Daemon process 8842175 finished on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs 
10:28:07.278 |V| SolutionAnalysisServiceImpl   | DaemonThread:51    | Finished analysis of file: 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs
10:28:07.278 |V| SolutionAnalysisConfiguration | DaemonThread:51    | Completed = True
10:28:07.278 |V| SolutionAnalysisManager       | DaemonThread:51    | <Measured> "SWEA.FullCycle"  time=183ms
10:28:07.278 |V| SolutionAnalysisIndicatorDefault| DaemonThread:51    | SWEA: Analyzing files completed
10:28:07.514 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/Assembly-CSharp.dll' because file or folder exists
10:28:07.514 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/Assembly-CSharp.pdb' because file or folder exists
10:28:07.998 |V| Client                        | ClientSocket-UnityClient-Receiver:102 | ClientSocket-UnityClient Connection was gracefully shutdown
10:28:07.998 |V| Client                        | ClientSocket-UnityClient-Receiver:102 | ClientSocket-UnityClient: Total traffic: sent 1275, received 1253
10:28:07.999 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:102 | PAUSE ('Disconnected') :: state=AsyncProcessing
10:28:08.000 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
10:28:08.000 |V| Client                        | ClientSocket-UnityClient-Receiver:102 | ClientSocket-UnityClient: terminated.
10:28:08.000 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
10:28:08.000 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
10:28:08.001 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
10:28:08.001 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
10:28:08.200 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/EditorSnapSettings.asset' because file or folder exists
10:28:15.966 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 49793
10:28:15.972 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
10:28:15.973 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient : started
10:28:15.978 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: connecting to 127.0.0.1:49793.
10:28:15.986 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient : connected
10:28:15.988 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:78 | RESUME :: state=AsyncProcessing
10:28:15.989 |I| UnityProtocolControllerFixed  | :1                 | WireConnected.
10:30:14.569 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/Assembly-CSharp.pdb' because file or folder exists
10:30:14.569 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/ScriptAssemblies/Assembly-CSharp.dll' because file or folder exists
10:30:14.648 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Scripts\FollowPlayer.cs, delta:OldPath:/Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs NewPath:/Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs ChangeType:CHANGED
10:30:14.675 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
10:30:14.676 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.676 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.678 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
10:30:14.679 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Scripts\FollowPlayer.cs of type PsiProjectFile ShouldBuildCaches True
10:30:14.699 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.699 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.699 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.699 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.712 |V| RiderDocumentManagerDocumentFactory| :1                 | ApplyEXTERNALDocumentChange timestamp: 10. Handler: RiderFileSystemDocumentHandler. Moniker: /Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs
10:30:14.736 |V| AsyncCommitServiceImpl        | CacheJobService:50 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.736 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.736 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_d846b95c-3e30-4c3b-a206-ada34e0b6ea6::Commit, no delay
10:30:14.736 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_f00e158e-e342-4b87-850b-9c5ec441f3d8::Commit, no delay
10:30:14.737 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_2c418668-9772-4bcb-8211-9f9a63883bcf::Commit, no delay
10:30:14.737 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_9b09e6f3-7676-4864-992f-5070eeb24d73::Commit, no delay
10:30:14.768 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.768 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.769 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.769 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.769 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.769 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.770 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.770 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.771 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.771 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.772 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.772 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.790 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:30:14.840 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
10:30:14.840 |V| AsyncCommitServiceImpl        | :1                 | Commit for (6pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_d846b95c-3e30-4c3b-a206-ada34e0b6ea6::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_f00e158e-e342-4b87-850b-9c5ec441f3d8::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_2c418668-9772-4bcb-8211-9f9a63883bcf::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_9b09e6f3-7676-4864-992f-5070eeb24d73::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
10:30:14.842 |V| PsiFiles                      | :1                 | Commit is started
10:30:14.842 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
10:30:14.842 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
10:30:14.842 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::63274626-98fe-4593-a899-c5cb2c04395b started
10:30:14.842 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::63274626-98fe-4593-a899-c5cb2c04395b::myPsiJob started
10:30:14.859 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.859 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.859 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
10:30:14.859 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::63274626-98fe-4593-a899-c5cb2c04395b::myParticipantsJob started
10:30:14.860 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::63274626-98fe-4593-a899-c5cb2c04395b::myPsiJob finished
10:30:14.886 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
10:30:14.887 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.887 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:30:14.888 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
10:30:14.888 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
10:30:14.888 |V| PsiFiles                      | :1                 | Sync final action
10:30:14.888 |V| PsiFiles                      | :1                 | Commit is finished
10:30:14.888 |V| PsiFiles                      | :1                 | Batch succeeded
10:30:14.888 |V| PsiFiles                      | :1                 | Nothing to start
10:30:14.904 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
10:30:14.904 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_d846b95c-3e30-4c3b-a206-ada34e0b6ea6::Commit
10:30:14.905 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_f00e158e-e342-4b87-850b-9c5ec441f3d8::Commit
10:30:14.905 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_2c418668-9772-4bcb-8211-9f9a63883bcf::Commit
10:30:14.905 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_9b09e6f3-7676-4864-992f-5070eeb24d73::Commit
10:30:14.905 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
10:30:14.905 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::63274626-98fe-4593-a899-c5cb2c04395b::myParticipantsJob finished
10:30:14.905 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::63274626-98fe-4593-a899-c5cb2c04395b finished
10:30:14.919 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient Connection was gracefully shutdown
10:30:14.919 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: Total traffic: sent 1275, received 1253
10:30:14.919 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:78 | PAUSE ('Disconnected') :: state=AsyncProcessing
10:30:14.919 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
10:30:14.920 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
10:30:14.920 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
10:30:14.920 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: terminated.
10:30:14.920 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
10:30:14.920 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
10:30:14.989 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
10:30:14.989 |V| AsyncCommitServiceImpl        | :1                 | Commit for (2pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache]
10:30:14.989 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
10:30:14.989 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:30:14.989 |V| SolutionAnalysisIndicatorDefault| DaemonThread:51    | SWEA: Start analyzing changes
10:30:14.989 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze>
10:30:14.989 |V| SolutionAnalysisManager       | DaemonThread:51    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
10:30:14.990 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessDirtyFiles> count=0
10:30:14.990 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessDirtyModules> count=0
10:30:14.990 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessFileImages> 1
10:30:14.991 |V| FileImages                    | DaemonThread:51    | <FileImages.ProcessModules> 0
10:30:14.993 |V| SolutionAnalysisManager       | DaemonThread:51    | <ApplyChanges> count=1
10:30:14.993 |V| FileImages                    | DaemonThread:51    | <FileImages.ClearTouched>
10:30:15.004 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
10:30:15.004 |V| SolutionAnalysisManager       | DaemonThread:51    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
10:30:15.005 |V| SolutionAnalysisServiceImpl   | DaemonThread:51    | Starting invisible analysis of file FollowPlayer.cs
10:30:15.006 |V| DaemonProcessBase             | DaemonThread:51    | [Daemon] Daemon process 11484085 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs, kind = SOLUTION_ANALYSIS
10:30:15.120 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/EditorSnapSettings.asset' because file or folder exists
10:30:15.314 |V| DaemonProcessBase             | DaemonThread:51    | [Daemon] Daemon process 11484085 finished on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs 
10:30:15.314 |V| SolutionAnalysisServiceImpl   | DaemonThread:51    | Finished analysis of file: 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:FollowPlayer.cs
10:30:15.315 |V| SolutionAnalysisConfiguration | DaemonThread:51    | Completed = True
10:30:15.315 |V| SolutionAnalysisManager       | DaemonThread:51    | <Measured> "SWEA.FullCycle"  time=325ms
10:30:15.315 |V| SolutionAnalysisIndicatorDefault| DaemonThread:51    | SWEA: Analyzing files completed
10:30:23.441 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 49804
10:30:23.443 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
10:30:23.444 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient : started
10:30:23.444 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: connecting to 127.0.0.1:49804.
10:30:23.445 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient : connected
10:30:23.445 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:78 | RESUME :: state=AsyncProcessing
10:30:23.451 |I| UnityProtocolControllerFixed  | :1                 | WireConnected.
10:30:26.066 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient Connection was gracefully shutdown
10:30:26.066 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: Total traffic: sent 1065, received 1253
10:30:26.067 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:78 | PAUSE ('Disconnected') :: state=AsyncProcessing
10:30:26.068 |V| Client                        | ClientSocket-UnityClient-Receiver:78 | ClientSocket-UnityClient: terminated.
10:30:26.068 |V| Client                        | :1                 | ClientSocket-UnityClient: start termination of lifetime
10:30:26.069 |V| Client                        | :1                 | ClientSocket-UnityClient: send buffer stopped, success: True
10:30:26.069 |V| Client                        | :1                 | ClientSocket-UnityClient: closing socket because of lifetime
10:30:26.072 |V| Client                        | :1                 | ClientSocket-UnityClient: waiting for receiver thread
10:30:26.072 |V| Client                        | :1                 | ClientSocket-UnityClient: termination finished
10:30:26.239 |V| FileSystemTrackerImpl         | .NET File Watcher:38 | Ignore FileRemoved for '/Users/home/Documents/Unity/Coding/Library/EditorSnapSettings.asset' because file or folder exists
10:30:35.815 |I| UnityProtocolControllerFixed  | :1                 | RiderFlow protocol port 49807
10:30:35.817 |V| ClientSocket-UnityClient-Sender| :1                 | PAUSE ('Disconnected') :: state=Initialized
10:30:35.819 |V| Client                        | ClientSocket-UnityClient-Receiver:62 | ClientSocket-UnityClient : started
10:30:35.820 |V| Client                        | ClientSocket-UnityClient-Receiver:62 | ClientSocket-UnityClient: connecting to 127.0.0.1:49807.
10:30:35.821 |V| Client                        | ClientSocket-UnityClient-Receiver:62 | ClientSocket-UnityClient : connected
10:30:35.821 |V| ClientSocket-UnityClient-Sender| ClientSocket-UnityClient-Receiver:62 | RESUME :: state=AsyncProcessing
10:30:35.830 |I| UnityProtocolControllerFixed  | :1                 | WireConnected.
10:32:33.437 |V|                               | :1                 | ProjectFileImpl.ApplyFileSystemChange: file:<Assembly-CSharp>\Assets\Scripts\FollowPlayer.cs, delta:OldPath:/Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs NewPath:/Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs ChangeType:CHANGED
10:32:33.465 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
10:32:33.465 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.465 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.468 |V| PsiCaches                     | :1                 | <PsiCaches.FileChanges> 1
10:32:33.470 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Modified SourceFile <Assembly-CSharp>\Assets\Scripts\FollowPlayer.cs of type PsiProjectFile ShouldBuildCaches True
10:32:33.485 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.485 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.485 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.485 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.492 |V| RiderDocumentManagerDocumentFactory| :1                 | ApplyEXTERNALDocumentChange timestamp: 11. Handler: RiderFileSystemDocumentHandler. Moniker: /Users/home/Documents/Unity/Coding/Assets/Scripts/FollowPlayer.cs
10:32:33.509 |V| AsyncCommitServiceImpl        | CacheJobService:50 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
10:32:33.509 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
10:32:33.509 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_d03c862b-3d02-43fb-a7f9-617524caaf66::Commit, no delay
10:32:33.509 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_2468f0e7-6ec0-4d56-8c22-41ed6b2056f6::Commit, no delay
10:32:33.509 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_f3dfb825-e80e-4cad-b5fb-3f0ff1d95c5f::Commit, no delay
10:32:33.509 |V| AsyncCommitServiceImpl        | CacheJobService:50 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_e38734b2-60af-4d01-a0d1-66fa6994f537::Commit, no delay
