23:06:31.669 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:31:31.832 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:31.832 |V| SharedDocumentsSynchronizer   | :1                 | DoSyncDocuments
23:31:31.837 |V| UnityMarkupHost               | :1                 | Stopped suppression: Typing session. Remaining requests: 0.
23:31:31.837 |V| UnityMarkupHost               | :1                 | Suppressor was released.
23:31:31.883 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:31:31.884 |V| AsyncCommitServiceImpl        | :1                 | Commit for (7pcs)[JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::GoodDaemonStateContextProvider.RegisterContextConsumer(ClientId(Host)), JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_1eedf0b0-008a-48e3-b82a-90d16e374216::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_82a7281a-99ec-466f-b488-0936b3d50313::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_c49d79e4-6636-4465-8c7c-4998062e6fa7::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_e5f44d92-8af7-4df1-b1f0-2ba740c84d0c::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))]
23:31:31.884 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by BeforeCommit
23:31:31.884 |V| PsiFiles                      | :1                 | Commit is started
23:31:31.884 |V| PsiFiles                      | :1                 | Nothing to start
23:31:31.884 |V| PsiFiles                      | :1                 | Sync final action
23:31:31.884 |V| PsiFiles                      | :1                 | Commit is finished
23:31:31.887 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:31:31.887 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:31.887 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_1eedf0b0-008a-48e3-b82a-90d16e374216::Commit
23:31:31.887 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_82a7281a-99ec-466f-b488-0936b3d50313::Commit
23:31:31.887 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_c49d79e4-6636-4465-8c7c-4998062e6fa7::Commit
23:31:31.887 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_e5f44d92-8af7-4df1-b1f0-2ba740c84d0c::Commit
23:31:31.888 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.888 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 10708548 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs, kind = VISIBLE_DOCUMENT
23:31:31.888 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host)), no delay
23:31:31.888 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::GoodDaemonStateContextProvider.RegisterContextConsumer(ClientId(Host))
23:31:31.888 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.888 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:31.888 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs IN_PROGRESS_LOCAL_FAST Running local analysis. Indicator: Working Running local analysis, Process: LOCAL_STAGES
23:31:31.888 |V| UnityDaemonHost               | :1                 | DaemonState -> IN_PROGRESS_LOCAL, HighlightingProgressState -> LOCAL_STAGES, Document: PlayerController.cs
23:31:31.888 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host))
23:31:31.888 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.888 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host)), no delay
23:31:31.888 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:31.927 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.927 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:31.927 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs IN_PROGRESS_LOCAL_FAST Running local analysis. Indicator: Working Running local analysis, Process: LOCAL_STAGES
23:31:31.927 |V| UnityDaemonHost               | :1                 | DaemonState -> IN_PROGRESS_LOCAL, HighlightingProgressState -> LOCAL_STAGES, Document: PlayerController.cs
23:31:31.927 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host))
23:31:31.927 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.927 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host)), no delay
23:31:31.937 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.938 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:31.938 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs IN_PROGRESS_LOCAL_SLOW Running slow analysis. Indicator: WorkingSlow Running slow analysis, Process: LONG_RUNNING_STAGES
23:31:31.938 |V| UnityDaemonHost               | :1                 | DaemonState -> IN_PROGRESS_LOCAL, HighlightingProgressState -> LONG_RUNNING_STAGES, Document: PlayerController.cs
23:31:31.938 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::GoodDaemonStateContextProvider.Inner(ClientId(Host))
23:31:31.938 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.938 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host)), no delay
23:31:31.941 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 10708548 finished on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs 
23:31:31.946 |V| SolutionAnalysisIndicatorDefault| DaemonThread:49    | SWEA: Start analyzing changes
23:31:31.946 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.946 |V| SolutionAnalysisManager       | DaemonThread:49    | <GetFilesToAnalyze>
23:31:31.946 |V| SolutionAnalysisManager       | DaemonThread:49    | FlushProjectModelChanges: New=0, Modified=1, Removed=0
23:31:31.946 |V| FileImages                    | DaemonThread:49    | <FileImages.ProcessDirtyFiles> count=1
23:31:31.947 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:31.947 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs UP_TO_DATE Analysis is complete. Indicator: On Analysis is complete, Process: OFF
23:31:31.947 |V| UnityDaemonHost               | :1                 | DaemonState -> UP_TO_DATE, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:31.947 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host))
23:31:31.947 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.947 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host)), no delay
23:31:31.947 |V| FileImages                    | DaemonThread:49    | <FileImages.ProcessDirtyModules> count=0
23:31:31.947 |V| FileImages                    | DaemonThread:49    | <FileImages.ProcessFileImages> 1
23:31:31.947 |V| FileImages                    | DaemonThread:49    | <FileImages.ProcessModules> 0
23:31:31.948 |V| SolutionAnalysisManager       | DaemonThread:49    | <ApplyChanges> count=1
23:31:31.948 |V| FileImages                    | DaemonThread:49    | <FileImages.ClearTouched>
23:31:31.948 |V| SolutionAnalysisManager       | DaemonThread:49    | <GetFilesToAnalyze> TotalFilesToReanalyze=1
23:31:31.948 |V| SolutionAnalysisManager       | DaemonThread:49    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=1
23:31:31.949 |V| SolutionAnalysisServiceImpl   | DaemonThread:49    | Starting invisible analysis of file PlayerController.cs
23:31:31.949 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 42348108 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs, kind = SOLUTION_ANALYSIS
23:31:31.966 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 42348108 finished on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs 
23:31:31.966 |V| SolutionAnalysisServiceImpl   | DaemonThread:49    | Finished analysis of file: 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs
23:31:31.966 |V| SolutionAnalysisConfiguration | DaemonThread:49    | Completed = True
23:31:31.966 |V| SolutionAnalysisManager       | DaemonThread:49    | <Measured> "SWEA.FullCycle"  time=19ms
23:31:31.966 |V| SolutionAnalysisIndicatorDefault| DaemonThread:49    | SWEA: Analyzing files completed
23:31:31.966 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.966 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 10708548 started on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs, kind = GLOBAL_WARNINGS
23:31:31.966 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:31.966 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs IN_PROGRESS_GLOBAL Running global analysis. Indicator: On Running global analysis, Process: GLOBAL_STAGES
23:31:31.966 |V| UnityDaemonHost               | :1                 | DaemonState -> IN_PROGRESS_GLOBAL, HighlightingProgressState -> GLOBAL_STAGES, Document: PlayerController.cs
23:31:31.966 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host))
23:31:31.966 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.967 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host)), no delay
23:31:31.967 |V| DaemonProcessBase             | DaemonThread:49    | [Daemon] Daemon process 10708548 finished on file 4d974227-4ac3-f349-ecac-e61a5059939e(Assembly-CSharp)-13[.NETFramework,Version=v4.7.1]/d:Assets/d:Scripts/f:PlayerController.cs 
23:31:31.979 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.979 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:31.979 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs UP_TO_DATE Analysis is complete. Indicator: On Analysis is complete, Process: OFF
23:31:31.979 |V| UnityDaemonHost               | :1                 | DaemonState -> UP_TO_DATE, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:31.979 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host))
23:31:31.979 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:31.979 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host)), no delay
23:31:32.084 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:31:32.084 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host))]
23:31:32.084 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:31:32.084 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.085 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host))
23:31:32.484 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.StatusBarMessenger+MyAsyncCommitClient, no delay
23:31:32.594 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:31:32.594 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.StatusBarMessenger+MyAsyncCommitClient]
23:31:32.594 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:31:32.594 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.StatusBarMessenger+MyAsyncCommitClient
23:31:32.714 |V| UnityMarkupHost               | :1                 | Started suppression: Typing session.
23:31:32.721 |V| UnityTypingSessions           | :1                 | Handling write type assist for 't', ts = 1.
23:31:32.727 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'Typing'
23:31:32.744 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host)), no delay
23:31:32.745 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnBeforeDocumentChanged
23:31:32.745 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.745 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:32.745 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:31:32.745 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:32.745 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::BulbItems.SubscribeContextChange(ClientId(Host))
23:31:32.745 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.747 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.747 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.747 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.748 |V| SolutionAnalysisConfiguration | :1                 | Completed = False
23:31:32.748 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.748 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.748 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnDocumentChanged
23:31:32.749 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c517e2c4-be7d-4e77-9ccd-a6c6c8716575::Commit, no delay
23:31:32.749 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_55ae16a7-7537-4cea-83ab-9f5c0c8849cd::Commit, no delay
23:31:32.749 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_26c37a2d-e652-4ef8-af2e-f30146bf2845::Commit, no delay
23:31:32.749 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_9c30edec-396e-451e-a941-67e6db4c1c6d::Commit, no delay
23:31:32.750 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.750 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.750 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'Typing'
23:31:32.751 |V| RiderTextControlTypingHandlers| :1                 | <Measured> "JetBrains.TextControl.TextControlTypingHandlers.Type"  time=23ms
23:31:32.752 |V| UnityTypingSessions           | :1                 | Handling write type assist for 'r', ts = 2.
23:31:32.752 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'Typing'
23:31:32.754 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnBeforeDocumentChanged
23:31:32.754 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.754 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:32.754 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:31:32.754 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:32.754 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.755 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.755 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.755 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.755 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.755 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.755 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.755 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnDocumentChanged
23:31:32.757 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:31:32.757 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:31:32.757 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'Typing'
23:31:32.757 |V| RiderTextControlTypingHandlers| :1                 | <Measured> "JetBrains.TextControl.TextControlTypingHandlers.Type"  time=4ms
23:31:32.757 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.758 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:31:32.758 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:31:32.758 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:31:32.758 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:31:32.837 |V| UnityMarkupHost               | :1                 | Stopped suppression: Typing session. Remaining requests: 0.
23:31:32.837 |V| UnityMarkupHost               | :1                 | Suppressor was released.
23:31:32.853 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:31:32.853 |V| AsyncCommitServiceImpl        | :1                 | Commit for (6pcs)[JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_c517e2c4-be7d-4e77-9ccd-a6c6c8716575::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_55ae16a7-7537-4cea-83ab-9f5c0c8849cd::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_26c37a2d-e652-4ef8-af2e-f30146bf2845::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_9c30edec-396e-451e-a941-67e6db4c1c6d::Commit]
23:31:32.853 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by BeforeCommit
23:31:32.854 |V| PsiFiles                      | :1                 | Commit is started
23:31:32.854 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
23:31:32.854 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
23:31:32.854 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::7054ab3b-e5a1-41ec-9221-2e61dff4c2bf started
23:31:32.854 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::7054ab3b-e5a1-41ec-9221-2e61dff4c2bf::myPsiJob started
23:31:32.862 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:31:32.862 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:31:32.862 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
23:31:32.862 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::7054ab3b-e5a1-41ec-9221-2e61dff4c2bf::myParticipantsJob started
23:31:32.862 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::7054ab3b-e5a1-41ec-9221-2e61dff4c2bf::myPsiJob finished
23:31:32.863 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
23:31:32.863 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
23:31:32.863 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
